time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
103.3968,0.261,0.9201,0.4298,352.3624,309.0143,32.1618
103.4061,0.2607,0.9201,0.4299,352.3763,308.9563,32.1387
103.4192,0.2605,0.92,0.43,352.392,308.9774,32.1561
103.428,0.2604,0.92,0.4301,352.3948,308.9668,32.1851
103.4388,0.26,0.9199,0.4302,352.3916,308.9627,32.2584
103.4499,0.2597,0.92,0.4304,352.3712,308.9962,32.3438
103.4612,0.2594,0.92,0.4304,352.3147,308.9992,32.4404
103.4723,0.2592,0.9201,0.4305,352.2792,309.0072,32.4582
103.4833,0.2591,0.9202,0.4305,352.2708,308.9764,32.4394
103.4948,0.2589,0.9202,0.4305,352.2747,308.95,32.3974
103.5056,0.2587,0.9203,0.4306,352.2755,308.9287,32.3445
103.5169,0.2585,0.9204,0.4307,352.2695,308.8763,32.2915
103.5286,0.2584,0.9205,0.4308,352.2651,308.8829,32.2719
103.5401,0.2582,0.9205,0.4309,352.252,308.8719,32.2777
103.5502,0.258,0.9205,0.431,352.2504,308.8759,32.2832
103.5613,0.2576,0.9206,0.4312,352.2322,308.8488,32.3209
103.5723,0.2573,0.9207,0.4315,352.2422,308.8296,32.3655
103.5834,0.2567,0.9208,0.4319,352.2501,308.7705,32.4981
103.5945,0.2564,0.9208,0.4322,352.2752,308.7649,32.6222
103.6056,0.2561,0.9209,0.4327,352.3045,308.7971,32.7373
103.6168,0.2558,0.921,0.4332,352.2669,308.8276,32.8484
103.6284,0.2555,0.9211,0.4338,352.2262,308.8634,32.9025
103.6392,0.2553,0.9212,0.4345,352.2057,308.9111,32.9106
103.6507,0.2552,0.9213,0.4353,352.2051,308.9388,32.9095
103.6613,0.2551,0.9214,0.4362,352.2341,309.0009,32.8901
103.6724,0.2552,0.9214,0.4372,352.2791,309.0766,32.8847
103.6837,0.2553,0.9214,0.4384,352.3257,309.2081,32.9361
103.6948,0.2556,0.9213,0.4397,352.3569,309.4041,33.0513
103.7063,0.2559,0.9213,0.441,352.3683,309.649,33.1961
103.7192,0.2564,0.9213,0.4424,352.3251,309.936,33.3544
103.7281,0.2569,0.9213,0.4438,352.3006,310.1977,33.4819
103.7387,0.2577,0.9215,0.4453,352.2859,310.4819,33.5844
103.7498,0.2585,0.9217,0.4469,352.2807,310.7941,33.6274
103.7611,0.2596,0.9221,0.4485,352.2401,311.1652,33.5655
