time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
99.77435,0.2623,0.9271,0.4237,346.2053,311.8127,23.7467
99.78439,0.2621,0.9269,0.4232,346.2165,311.6121,23.7578
99.79475,0.262,0.9268,0.4231,346.252,311.5032,23.778
99.80549,0.2618,0.9266,0.4232,346.2788,311.5044,23.7972
99.81673,0.2618,0.9265,0.4237,346.2935,311.7062,23.7302
99.82809,0.2616,0.9263,0.4241,346.3336,311.9387,23.6263
99.83898,0.2615,0.9262,0.4247,346.3135,312.1986,23.534
99.85026,0.2615,0.926,0.4252,346.2738,312.376,23.4975
99.8612,0.2616,0.9258,0.4258,346.2137,312.4669,23.5491
99.87255,0.2617,0.9256,0.4264,346.171,312.5569,23.6121
99.88337,0.2618,0.9255,0.4271,346.156,312.692,23.6495
99.89481,0.2618,0.9254,0.4281,346.1869,312.8738,23.5791
99.90588,0.2619,0.9253,0.4292,346.2341,313.0841,23.4631
99.91695,0.262,0.9252,0.4304,346.3091,313.3309,23.3067
99.92841,0.2621,0.9252,0.4317,346.379,313.6425,23.1993
99.93928,0.2621,0.9251,0.4331,346.4345,314.0027,23.1977
99.95057,0.2622,0.925,0.4344,346.4359,314.3694,23.2906
99.96147,0.2622,0.925,0.4356,346.3838,314.6985,23.5076
99.97254,0.2622,0.925,0.4367,346.3242,314.9991,23.7037
99.98383,0.2623,0.9251,0.4377,346.2714,315.2874,23.874
99.9948,0.2624,0.9251,0.4387,346.2401,315.4941,23.9616
100.0059,0.2624,0.9252,0.4396,346.2342,315.6837,23.9698
100.0172,0.2625,0.9254,0.4404,346.2907,315.8436,23.8621
100.0283,0.2626,0.9255,0.441,346.3277,315.9897,23.75
100.0408,0.2626,0.9257,0.4415,346.3641,316.1023,23.6078
100.0503,0.2626,0.9258,0.442,346.3596,316.23,23.5179
100.0612,0.2626,0.9258,0.4421,346.3106,316.296,23.4714
100.0725,0.2626,0.9258,0.4422,346.2898,316.3289,23.4516
100.0837,0.2625,0.9257,0.442,346.2896,316.249,23.4868
100.0947,0.2625,0.9257,0.4419,346.2924,316.1946,23.5048
100.1063,0.2624,0.9257,0.4419,346.2892,316.1339,23.5125
100.1169,0.2622,0.9256,0.4416,346.2984,316.0531,23.5261
100.128,0.2621,0.9256,0.4414,346.3058,316.0053,23.5206
100.1391,0.262,0.9255,0.4412,346.3005,315.9637,23.4843
100.1501,0.2619,0.9254,0.441,346.2921,315.9426,23.4487
100.1614,0.2619,0.9253,0.4408,346.2964,315.9339,23.3846
100.1725,0.2618,0.9251,0.4407,346.3062,315.9381,23.337
100.1836,0.2617,0.925,0.4405,346.3254,315.924,23.3045
100.1948,0.2617,0.9248,0.4404,346.3686,315.9001,23.2905
100.2059,0.2616,0.9246,0.4402,346.3974,315.8777,23.2926
100.217,0.2616,0.9245,0.4401,346.4002,315.8633,23.307
100.2282,0.2616,0.9244,0.4401,346.3927,315.8657,23.3095
100.2397,0.2615,0.9243,0.4399,346.3825,315.8752,23.3044
100.2504,0.2615,0.9243,0.4398,346.3575,315.9222,23.2616
100.2618,0.2615,0.9243,0.4397,346.3437,315.962,23.1959
100.273,0.2614,0.9244,0.4396,346.3269,315.9995,23.1104
100.2838,0.2614,0.9244,0.4396,346.3234,316.0038,23.0778
100.2949,0.2614,0.9244,0.4396,346.3234,316.0039,23.075
100.3062,0.2614,0.9244,0.4396,346.3162,316.0054,23.0875
100.3171,0.2613,0.9244,0.4396,346.2905,316.0101,23.1071
100.3283,0.2613,0.9245,0.4395,346.2558,316.0209,23.132
100.3392,0.2613,0.9246,0.4395,346.2265,316.0478,23.1225
100.3514,0.2613,0.9249,0.4396,346.2138,316.1024,23.0592
100.3616,0.2612,0.9252,0.4397,346.2076,316.1743,22.9305
100.3727,0.2611,0.9254,0.4399,346.221,316.2039,22.8248
100.3837,0.261,0.9257,0.44,346.2202,316.2101,22.7752
100.3947,0.2608,0.9258,0.44,346.2174,316.2004,22.8118
100.4059,0.2608,0.9258,0.4401,346.215,316.1864,22.8498
100.4173,0.2603,0.9264,0.4402,346.1993,316.1451,22.9052
100.4283,0.2597,0.9271,0.4404,346.1905,316.0428,22.9608
100.4391,0.2592,0.9276,0.4407,346.201,315.9518,22.9667
100.4505,0.2585,0.9282,0.4411,346.1924,315.874,22.9834
100.4616,0.2577,0.9289,0.4416,346.1797,315.8146,23.0577
100.4727,0.2567,0.9297,0.4421,346.1731,315.7834,23.1733
100.4839,0.2557,0.9306,0.4426,346.1746,315.7395,23.296
100.4949,0.2545,0.9316,0.4433,346.1684,315.6277,23.4243
100.5061,0.2532,0.9328,0.444,346.1519,315.521,23.5299
100.5173,0.2518,0.934,0.4449,346.1523,315.4304,23.6534
100.5284,0.2503,0.9354,0.4458,346.1457,315.3666,23.8204
100.5394,0.2486,0.9368,0.4468,346.1201,315.3369,24.0599
100.5504,0.2468,0.9384,0.4478,346.0359,315.3266,24.302
100.5616,0.245,0.94,0.4489,345.9264,315.3138,24.5055
100.5729,0.2431,0.9417,0.45,345.8397,315.2882,24.6157
100.5841,0.2412,0.9433,0.4512,345.7743,315.2386,24.6595
100.5949,0.2393,0.9451,0.4524,345.6809,315.15,24.6399
100.6068,0.2374,0.9467,0.4536,345.5549,315.0642,24.6283
100.6173,0.2355,0.9483,0.4549,345.4374,315.0034,24.5856
100.6283,0.2335,0.9499,0.4562,345.3547,314.9771,24.5428
100.6394,0.2315,0.9514,0.4575,345.2888,314.9473,24.4659
100.6517,0.2295,0.9528,0.4589,345.2151,314.8871,24.3626
100.6616,0.2275,0.9542,0.4603,345.1883,314.8344,24.252
100.6727,0.2254,0.9555,0.4617,345.2335,314.8097,24.1528
100.6835,0.2234,0.9568,0.463,345.259,314.7784,24.1204
100.6949,0.2213,0.9579,0.4642,345.2367,314.6964,24.2234
100.7062,0.2193,0.9589,0.4653,345.195,314.5791,24.3793
100.7171,0.2173,0.9598,0.4663,345.1358,314.4287,24.5621
