time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
109.3746,0.2608,0.928,0.4235,350.0055,318.1784,30.9021
109.3839,0.2611,0.9279,0.4238,350.0175,318.2643,30.8707
109.3949,0.2613,0.9276,0.4241,350.0511,318.3363,30.8513
109.4059,0.2615,0.9275,0.4245,350.1087,318.4601,30.829
109.417,0.2617,0.9272,0.4248,350.132,318.5667,30.8299
109.4282,0.2619,0.9271,0.4252,350.141,318.6975,30.8287
109.443,0.2621,0.9268,0.4254,350.1427,318.747,30.8566
109.4547,0.2622,0.9266,0.4257,350.1671,318.7727,30.9006
109.4625,0.2624,0.9264,0.4259,350.208,318.7946,30.9085
109.4749,0.2626,0.9261,0.4264,350.283,318.8812,30.8645
109.4858,0.2627,0.9261,0.4264,350.3084,318.924,30.8285
109.4966,0.2628,0.926,0.4266,350.3135,318.9979,30.8088
109.5076,0.2628,0.9259,0.4265,350.3064,319.005,30.8115
109.518,0.2628,0.9259,0.4265,350.2955,318.9788,30.8207
109.5289,0.2628,0.9258,0.4265,350.3053,318.9662,30.8238
109.5399,0.2628,0.9257,0.4264,350.3229,318.9347,30.8401
109.5507,0.2628,0.9256,0.4263,350.347,318.8808,30.8546
109.5618,0.2627,0.9256,0.4263,350.3538,318.8571,30.859
109.5729,0.2626,0.9256,0.4262,350.3716,318.8054,30.8737
109.5841,0.2626,0.9256,0.4261,350.3753,318.7916,30.8802
109.5952,0.2624,0.9256,0.426,350.3602,318.7578,30.8953
109.6061,0.2624,0.9256,0.426,350.3531,318.7418,30.8927
109.6171,0.2622,0.9257,0.4259,350.3557,318.7051,30.8927
109.6284,0.262,0.9257,0.4258,350.3539,318.6478,30.8883
109.6396,0.2619,0.9258,0.4257,350.3453,318.6079,30.8758
109.6505,0.2617,0.9258,0.4257,350.3362,318.575,30.865
109.6619,0.2616,0.9258,0.4257,350.3433,318.5593,30.8657
109.6725,0.2615,0.9258,0.4257,350.3426,318.5508,30.8665
