time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
18.45844,-0.3861,0.8989,0.5815,330.8015,76.9921,130.9053
18.47188,-0.3864,0.8989,0.582,330.7573,76.9022,131.0326
18.48136,-0.3866,0.8992,0.5823,330.6708,76.7714,131.1606
18.49217,-0.3867,0.8994,0.5825,330.6012,76.6743,131.2267
18.50206,-0.3869,0.8996,0.5827,330.5063,76.6406,131.2059
18.5137,-0.387,0.8998,0.5827,330.4642,76.6682,131.1519
18.52557,-0.387,0.9,0.5826,330.4628,76.7514,131.0763
18.53665,-0.3871,0.9,0.5825,330.4605,76.8133,131.0575
18.54711,-0.3872,0.9001,0.5823,330.4767,76.8863,131.0329
18.55793,-0.3873,0.9002,0.5823,330.4965,76.913,131.0107
18.56932,-0.3874,0.9003,0.5821,330.4778,76.9868,130.9106
18.57987,-0.3875,0.9005,0.5819,330.4216,77.0805,130.7572
18.59115,-0.3875,0.9007,0.5819,330.3539,77.1604,130.616
18.60258,-0.3876,0.9008,0.582,330.324,77.2404,130.5079
18.61416,-0.3875,0.9008,0.582,330.3093,77.2741,130.4693
18.63123,-0.3875,0.9006,0.5822,330.3401,77.2464,130.4723
18.63906,-0.3874,0.9004,0.5824,330.3767,77.2191,130.4709
18.64687,-0.3873,0.9002,0.5825,330.4235,77.2214,130.4583
18.65926,-0.3871,0.9,0.5826,330.4566,77.2257,130.4426
18.6704,-0.3866,0.8996,0.5829,330.5046,77.2101,130.443
18.68129,-0.386,0.899,0.5833,330.6004,77.1181,130.5168
18.6922,-0.3853,0.8986,0.5839,330.7027,76.9302,130.6809
18.70315,-0.3844,0.898,0.5848,330.9357,76.5601,131.0063
18.71442,-0.3836,0.8972,0.5859,331.2386,76.095,131.4441
18.72489,-0.3826,0.8965,0.5873,331.6788,75.5078,131.9808
18.73626,-0.3816,0.8957,0.5889,332.163,74.8017,132.5189
18.74734,-0.3804,0.895,0.5908,332.6472,73.9689,133.1726
18.7582,-0.3791,0.8945,0.5924,332.9961,73.4171,133.7277
18.76937,-0.3775,0.8943,0.5943,333.2719,72.9239,134.2407
18.78083,-0.376,0.8943,0.5965,333.5597,72.173,134.8607
18.79198,-0.3743,0.8942,0.5989,333.8943,71.2943,135.6226
18.80279,-0.3723,0.8943,0.6013,334.1711,70.385,136.5908
18.81376,-0.3702,0.8943,0.6038,334.4061,69.5141,137.6204
18.82509,-0.3678,0.8943,0.6063,334.7184,68.7298,138.6068
18.8367,-0.3653,0.8941,0.609,335.1504,67.9153,139.5078
18.84674,-0.3626,0.894,0.6117,335.5446,67.1364,140.3675
18.85808,-0.3598,0.8938,0.6143,335.8566,66.4489,141.2346
18.86983,-0.3569,0.8935,0.6167,336.1522,65.8925,142.0978
18.88042,-0.3538,0.8928,0.6191,336.5832,65.4695,142.951
18.89127,-0.3508,0.8916,0.6218,337.2123,64.9356,143.7894
18.90259,-0.3478,0.8902,0.6246,337.9441,64.2919,144.651
18.91444,-0.3449,0.8888,0.6273,338.6361,63.716,145.4826
18.92456,-0.3421,0.8871,0.6299,339.3971,63.1937,146.3682
