time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
53.76933,-0.398,0.8978,0.5874,334.1084,76.5637,106.5433
53.78275,-0.3979,0.8972,0.5883,334.3542,76.2408,106.8716
53.79248,-0.3979,0.8965,0.5891,334.5915,75.9087,107.1904
53.80194,-0.398,0.8956,0.5902,334.8666,75.5221,107.5947
53.81306,-0.3983,0.8947,0.5912,335.1459,75.1811,107.9754
53.82497,-0.3984,0.8939,0.592,335.4508,74.886,108.3454
53.8359,-0.3986,0.8931,0.5928,335.7052,74.5733,108.7897
53.84691,-0.3987,0.8927,0.5935,335.8599,74.2244,109.1854
53.85775,-0.3987,0.8931,0.5941,335.7263,74.0613,109.1578
53.86904,-0.3988,0.894,0.5944,335.3548,73.8997,109.0495
53.88046,-0.3988,0.8945,0.5944,335.1048,73.7318,109.1846
53.89205,-0.3987,0.8946,0.5941,335.0083,73.6432,109.6366
53.90343,-0.3985,0.8943,0.5937,335.0804,73.5073,110.191
53.91436,-0.3983,0.894,0.5933,335.1648,73.4098,110.5909
53.9245,-0.3981,0.8938,0.5929,335.2215,73.4894,110.6581
53.93581,-0.3979,0.8938,0.5925,335.1849,73.6825,110.4176
53.94687,-0.3977,0.8941,0.592,335.0682,73.9423,109.9166
53.95853,-0.3975,0.8942,0.5917,334.9214,74.0927,109.542
53.96924,-0.3974,0.8947,0.5915,334.6684,74.1364,109.2721
53.98173,-0.3973,0.8953,0.5912,334.3471,74.1842,108.9967
53.99167,-0.3972,0.8962,0.5908,333.9748,74.3116,108.7052
54.00212,-0.397,0.897,0.5903,333.6142,74.5665,108.4693
54.01339,-0.3969,0.8977,0.5899,333.3118,74.7591,108.3536
54.02468,-0.3969,0.8983,0.5897,333.04,74.805,108.3864
54.03606,-0.3971,0.8989,0.5897,332.7212,74.7235,108.4486
54.04692,-0.3974,0.8995,0.5899,332.3607,74.5544,108.4853
54.0579,-0.3977,0.9001,0.5901,332.0394,74.4478,108.4292
54.06907,-0.3981,0.9005,0.5906,331.764,74.3301,108.3672
54.08026,-0.3984,0.901,0.5911,331.4823,74.143,108.3118
54.09138,-0.3988,0.9012,0.5918,331.2672,73.8369,108.3309
54.10316,-0.3992,0.9012,0.5924,331.1031,73.5149,108.3981
54.11361,-0.3994,0.9013,0.5931,330.9396,73.2088,108.4526
54.12473,-0.3997,0.9012,0.5937,330.7852,72.889,108.4317
54.13647,-0.3999,0.9011,0.5941,330.6458,72.6859,108.2639
54.1471,-0.4001,0.9008,0.5943,330.567,72.672,107.9279
54.15821,-0.4002,0.9004,0.5943,330.5707,72.7531,107.668
54.16959,-0.4001,0.8996,0.5943,330.8106,72.905,107.5566
54.1801,-0.3999,0.8988,0.5942,331.1389,73.0386,107.5929
54.19207,-0.3998,0.8982,0.5943,331.382,73.0617,107.5905
54.20212,-0.3997,0.8978,0.5946,331.4782,72.9278,107.6038
54.21418,-0.3997,0.8975,0.595,331.4973,72.805,107.5323
54.22477,-0.3998,0.8972,0.5953,331.5028,72.7689,107.3214
54.23584,-0.3999,0.8968,0.5957,331.5714,72.7711,107.1602
54.24688,-0.3999,0.8965,0.596,331.607,72.7855,107.127
54.25837,-0.3999,0.896,0.5963,331.6676,72.7234,107.2163
54.26914,-0.3997,0.8954,0.5965,331.773,72.6576,107.3976
54.28039,-0.3994,0.8946,0.5967,331.9566,72.555,107.5273
54.29213,-0.3991,0.8943,0.5968,332.1031,72.5299,107.4581
54.303,-0.3988,0.896,0.5967,331.2487,72.8935,106.56
54.31374,-0.3989,0.8958,0.5967,331.2018,72.8007,106.4008
54.32553,-0.3984,0.8958,0.5965,331.3829,73.1242,106.4725
54.33614,-0.3981,0.8958,0.5965,331.1252,73.1269,106.6208
54.34732,-0.3982,0.8958,0.5967,330.9429,72.8099,106.7404
54.35835,-0.3984,0.8958,0.5971,330.631,72.5276,106.7982
54.3693,-0.3987,0.896,0.5974,330.3374,72.3534,106.6895
54.38047,-0.3988,0.8961,0.5976,330.1696,72.3284,106.5995
54.39137,-0.3988,0.8962,0.5975,330.1199,72.3717,106.6528
54.40245,-0.3987,0.896,0.5975,330.3121,72.4209,106.8033
54.41407,-0.3986,0.8959,0.5976,330.4418,72.376,107.05
54.42499,-0.3987,0.8958,0.5977,330.5001,72.2689,107.3198
54.43611,-0.3987,0.8957,0.5977,330.4518,72.192,107.5599
54.44705,-0.3986,0.8957,0.5975,330.3693,72.1681,107.7235
54.45893,-0.3985,0.8957,0.5974,330.3107,72.1754,107.7994
54.46944,-0.3982,0.8957,0.5971,330.3004,72.2373,107.8045
54.48055,-0.3978,0.8957,0.5968,330.3065,72.4102,107.732
54.49244,-0.3976,0.8957,0.5965,330.3108,72.5734,107.6293
54.5028,-0.3976,0.8957,0.5964,330.2723,72.6977,107.5655
54.51366,-0.3976,0.8957,0.5964,330.2676,72.7363,107.5017
54.52517,-0.3977,0.8957,0.5964,330.2045,72.7344,107.5327
54.5359,-0.3978,0.8957,0.5964,330.1538,72.723,107.5848
54.54696,-0.3979,0.8957,0.5964,330.1075,72.718,107.6294
54.5582,-0.3982,0.8957,0.5964,329.9789,72.419,107.7187
54.56914,-0.3985,0.8959,0.5964,329.7665,72.0615,107.6617
54.58057,-0.3987,0.8961,0.5963,329.5712,72.0287,107.3923
54.59164,-0.3987,0.8962,0.5961,329.4031,72.1703,107.0975
54.60266,-0.3987,0.8963,0.5958,329.3053,72.36,106.8509
54.61402,-0.3988,0.8964,0.5956,329.2605,72.3983,106.7359
54.6249,-0.399,0.8964,0.5955,329.235,72.2697,106.7342
54.63661,-0.3993,0.8964,0.5954,329.1619,72.1015,106.734
54.64714,-0.3996,0.8965,0.5954,329.0193,71.9941,106.7287
54.65854,-0.3996,0.8966,0.5951,328.958,72.1209,106.7452
54.66907,-0.3994,0.8966,0.5948,328.9172,72.3714,106.7022
54.68046,-0.3992,0.8966,0.5946,328.9395,72.5213,106.5968
54.69185,-0.399,0.8967,0.5945,328.894,72.5367,106.4949
54.70267,-0.399,0.8968,0.5944,328.8462,72.5097,106.3144
54.71375,-0.399,0.8969,0.5942,328.778,72.5816,106.1736
54.72527,-0.3992,0.897,0.5939,328.6434,72.7243,106.0009
54.73582,-0.3994,0.8972,0.5935,328.468,72.9299,105.8303
54.74851,-0.3997,0.8973,0.5933,328.2874,73.077,105.6398
54.75837,-0.3999,0.8973,0.5931,328.2222,73.1673,105.6115
54.76945,-0.4,0.8973,0.5929,328.228,73.2115,105.6461
54.78053,-0.3999,0.8973,0.5927,328.209,73.2357,105.6923
54.79178,-0.3998,0.8972,0.5927,328.1855,73.2279,105.7045
54.80324,-0.3997,0.8973,0.5927,328.1709,73.2373,105.5762
54.81404,-0.3995,0.8974,0.5927,328.1569,73.3094,105.4842
54.8251,-0.3993,0.8974,0.5926,328.1014,73.4232,105.5014
54.83622,-0.3993,0.8973,0.5928,328.1288,73.4101,105.5327
54.84708,-0.3993,0.8972,0.5929,328.1541,73.3884,105.5979
54.85828,-0.3994,0.8972,0.5931,328.1322,73.3347,105.8007
54.86949,-0.3996,0.8972,0.5935,328.1046,73.2136,106.0219
54.88059,-0.3999,0.8971,0.5939,328.1064,72.9839,106.1977
54.8916,-0.3999,0.8971,0.594,328.0858,72.7719,106.3603
54.90282,-0.3997,0.8971,0.5939,328.1073,72.7082,106.32
54.91432,-0.3995,0.8972,0.5937,328.1266,72.8462,106.0583
54.92489,-0.3994,0.8973,0.5935,328.1094,73.0452,105.698
54.93618,-0.3995,0.8974,0.5935,328.0115,73.0451,105.5117
54.94721,-0.3997,0.8974,0.5936,327.9425,72.9265,105.4017
54.95831,-0.3999,0.8974,0.5937,327.9775,72.7859,105.5021
54.96965,-0.4,0.8974,0.5938,328.0114,72.5955,105.6378
54.9807,-0.4001,0.8973,0.594,328.0283,72.4078,105.7011
54.99247,-0.4002,0.8974,0.594,328.0315,72.3124,105.7057
55.0027,-0.4003,0.8974,0.5941,328.0309,72.2896,105.635
55.01394,-0.4003,0.8975,0.5941,328.0339,72.3061,105.5161
55.02557,-0.4003,0.8975,0.5944,328.0701,72.2996,105.4193
55.0359,-0.4004,0.8975,0.5949,328.1611,72.1562,105.4122
55.04711,-0.4006,0.8974,0.5957,328.2566,71.8046,105.5767
55.05838,-0.4011,0.8972,0.5969,328.3769,71.3164,105.7992
55.06962,-0.4016,0.8972,0.5982,328.4556,70.8452,105.9883
55.08075,-0.4024,0.8973,0.5998,328.5966,70.337,106.1775
55.09213,-0.4035,0.8972,0.6018,328.6693,69.7618,106.2803
55.10335,-0.4048,0.8972,0.6042,328.737,68.9647,106.5088
55.11482,-0.4062,0.8971,0.6066,328.7924,67.9861,106.9045
55.12542,-0.4075,0.8969,0.609,328.9339,66.9693,107.4466
55.13633,-0.4086,0.8968,0.6112,329.0869,66.1712,107.9478
55.1473,-0.4095,0.897,0.6131,329.1203,65.6089,108.4604
55.15819,-0.4104,0.897,0.6152,329.2002,65.1127,109.0086
55.16936,-0.4115,0.897,0.6178,329.381,64.5343,109.6254
55.18045,-0.4128,0.8969,0.6206,329.5634,63.7404,110.3238
55.19167,-0.4145,0.8968,0.624,329.7221,62.6007,111.2322
55.20309,-0.4162,0.8969,0.6274,329.8517,61.293,112.2871
55.21362,-0.4181,0.8969,0.6311,329.9713,59.6975,113.7268
55.22495,-0.42,0.8968,0.6347,330.1554,57.9112,115.4641
55.23586,-0.422,0.8967,0.6382,330.3958,55.8678,117.6245
55.24715,-0.4237,0.8965,0.6414,330.7267,53.9292,119.9336
55.25847,-0.4252,0.8962,0.6443,331.1273,52.2791,122.1299
55.26951,-0.4265,0.8959,0.6471,331.5395,50.8375,124.2299
55.28086,-0.428,0.8957,0.6499,331.9503,49.4444,126.1213
55.29213,-0.4294,0.8955,0.6527,332.3629,48.0144,127.9126
55.30303,-0.431,0.8952,0.6557,332.8951,46.4731,129.7083
55.31382,-0.4325,0.8947,0.6587,333.5175,44.9241,131.5188
55.3252,-0.434,0.8943,0.6617,334.1403,43.5151,133.3599
55.33631,-0.4354,0.8937,0.6647,334.7605,42.3126,135.0864
55.34701,-0.437,0.8932,0.668,335.4133,41.0979,136.6112
55.35826,-0.4389,0.8928,0.6716,336.0175,39.6641,137.967
55.36938,-0.4409,0.8926,0.6752,336.5286,38.0955,139.3277
55.38047,-0.4428,0.8927,0.6783,336.8826,36.7759,140.5959
55.3915,-0.4443,0.8932,0.681,336.9984,35.8239,141.7516
55.4027,-0.4453,0.8942,0.6832,336.7715,35.3134,142.6763
55.41405,-0.4463,0.8954,0.6852,336.4786,34.8899,143.4281
55.42525,-0.4474,0.8966,0.6871,336.2225,34.3182,144.1046
55.43642,-0.4487,0.8977,0.6889,335.9074,33.615,144.59
55.44797,-0.45,0.8988,0.6906,335.609,32.8657,144.9395
55.45846,-0.4512,0.8996,0.692,335.3717,32.2135,145.2549
55.46943,-0.452,0.9002,0.6932,335.2118,31.7726,145.5448
55.48178,-0.4527,0.9005,0.6942,335.1419,31.3797,145.8931
55.49157,-0.4532,0.9004,0.6948,335.2717,31.0205,146.2891
55.50288,-0.4535,0.9001,0.6953,335.5365,30.7175,146.7082
55.51366,-0.4536,0.8997,0.6956,335.8257,30.5989,146.9674
55.52501,-0.4535,0.8994,0.6957,336.0825,30.4291,147.1497
55.53587,-0.453,0.8988,0.6955,336.4229,30.3136,147.3628
