time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
13.25475,-0.3921,0.9008,0.5838,321.228,86.4954,101.2338
13.26463,-0.3922,0.9008,0.5838,321.2336,86.5103,101.2071
13.27317,-0.3921,0.9008,0.5838,321.2376,86.5229,101.1869
13.28214,-0.3922,0.9008,0.5838,321.2401,86.5381,101.161
13.2939,-0.3922,0.9008,0.5838,321.2431,86.5471,101.1441
13.30706,-0.3921,0.9008,0.5838,321.2442,86.5577,101.1287
13.31582,-0.3921,0.9008,0.5838,321.2451,86.5603,101.1216
13.32756,-0.3922,0.9008,0.5838,321.2455,86.5635,101.1162
13.33879,-0.3922,0.9008,0.5838,321.2459,86.5625,101.1166
13.34943,-0.3922,0.9008,0.5838,321.2434,86.5537,101.1276
13.3638,-0.3921,0.9008,0.5838,321.2413,86.5439,101.142
13.37332,-0.3921,0.9008,0.5837,321.235,86.5253,101.1709
13.38671,-0.3922,0.9008,0.5838,321.2276,86.5007,101.21
13.39867,-0.3922,0.9008,0.5838,321.2192,86.4771,101.2478
13.40903,-0.3922,0.9008,0.5838,321.2147,86.4526,101.2901
13.41981,-0.3922,0.9008,0.5839,321.2039,86.4259,101.3308
13.43192,-0.3922,0.9008,0.5839,321.1992,86.4038,101.3649
13.44373,-0.3922,0.9008,0.5839,321.1949,86.3831,101.398
13.45451,-0.3922,0.9008,0.584,321.1891,86.3667,101.4249
13.46734,-0.3922,0.9008,0.584,321.1845,86.3514,101.4513
13.47754,-0.3922,0.9008,0.584,321.1815,86.3359,101.4741
13.48868,-0.3922,0.9008,0.584,321.1784,86.3281,101.488
13.5,-0.3922,0.9008,0.584,321.1762,86.3221,101.4994
13.51144,-0.3923,0.9008,0.5841,321.1757,86.3197,101.5026
13.52262,-0.3922,0.9008,0.5841,321.1757,86.3193,101.5022
13.53414,-0.3922,0.9008,0.584,321.1782,86.3229,101.4947
13.54558,-0.3922,0.9008,0.584,321.1789,86.3325,101.4781
13.55683,-0.3922,0.9008,0.584,321.1822,86.3437,101.4592
13.56794,-0.3922,0.9008,0.584,321.1844,86.3587,101.4344
13.57925,-0.3922,0.9008,0.5839,321.1918,86.3814,101.3983
13.59051,-0.3921,0.9008,0.5839,321.1971,86.4006,101.3703
13.60241,-0.3921,0.9008,0.5839,321.2026,86.4193,101.336
13.61258,-0.3922,0.9008,0.5839,321.2074,86.4439,101.2976
13.6239,-0.3921,0.9008,0.5838,321.2172,86.4622,101.2653
13.6351,-0.3921,0.9008,0.5838,321.2217,86.4847,101.227
13.64618,-0.3922,0.9008,0.5838,321.226,86.4999,101.2039
13.65829,-0.3922,0.9008,0.5838,321.2288,86.5147,101.1798
13.66884,-0.3922,0.9008,0.5838,321.2321,86.526,101.1598
13.6798,-0.3922,0.9008,0.5838,321.2342,86.5309,101.1503
13.69094,-0.3922,0.9009,0.5838,321.2353,86.5328,101.1428
13.70246,-0.3922,0.9009,0.5838,321.235,86.5344,101.1406
