time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
31.00281,-0.3874,0.8978,0.58,331.8643,87.5953,118.4009
31.01638,-0.3874,0.8979,0.5804,331.851,87.5283,118.3698
31.02482,-0.3874,0.8979,0.5808,331.8484,87.4195,118.3746
31.03522,-0.3874,0.898,0.5813,331.8106,87.2288,118.4472
31.04643,-0.3874,0.8983,0.582,331.7234,86.9924,118.4923
31.05738,-0.3875,0.8984,0.5827,331.6509,86.6952,118.5521
31.06848,-0.3877,0.8986,0.5834,331.5745,86.5173,118.5687
31.0795,-0.3878,0.8987,0.5838,331.5457,86.529,118.5453
31.09095,-0.388,0.8989,0.5843,331.5068,86.4918,118.508
31.10196,-0.3882,0.8992,0.585,331.4007,86.3134,118.5013
31.11301,-0.3884,0.8996,0.5856,331.235,86.1264,118.5276
31.12462,-0.3887,0.9001,0.5861,331.0517,86.0784,118.5503
31.13621,-0.3888,0.9005,0.5862,330.9157,86.1637,118.5993
31.14766,-0.3888,0.9008,0.5864,330.8071,86.2381,118.6299
31.15793,-0.3889,0.9011,0.5865,330.6903,86.2632,118.6601
31.16887,-0.3889,0.9012,0.5866,330.6531,86.3271,118.6135
31.18038,-0.3888,0.9012,0.5867,330.6747,86.3748,118.565
31.19063,-0.3887,0.9009,0.5868,330.7654,86.4044,118.5128
31.20207,-0.3885,0.9007,0.5871,330.8633,86.4235,118.4614
31.21305,-0.3883,0.9003,0.5874,331.0339,86.393,118.3965
31.2244,-0.388,0.8999,0.5877,331.1795,86.3655,118.3491
31.23515,-0.3876,0.8995,0.5881,331.3428,86.328,118.3461
31.24702,-0.387,0.8991,0.5887,331.5102,86.2364,118.419
31.2575,-0.3862,0.8987,0.5894,331.6791,86.0351,118.5881
31.26837,-0.3853,0.8983,0.5906,331.8893,85.5781,118.9871
31.28034,-0.3843,0.898,0.5921,332.1223,84.9524,119.5532
31.29117,-0.3832,0.8975,0.594,332.367,84.0212,120.4249
31.30201,-0.382,0.897,0.5963,332.6689,82.9472,121.4088
31.31314,-0.3809,0.8964,0.5991,333.0693,81.5756,122.6131
31.32449,-0.3798,0.8958,0.6019,333.4867,80.1841,123.8479
31.33528,-0.3786,0.8952,0.6047,333.8865,78.9528,125.1028
31.34662,-0.3774,0.8948,0.6073,334.2403,77.9986,126.2082
31.35808,-0.3761,0.8945,0.61,334.5853,77.0149,127.2799
31.36925,-0.3747,0.8942,0.613,334.9177,75.8771,128.4108
31.38006,-0.3734,0.8941,0.6161,335.2272,74.5917,129.571
31.39079,-0.3721,0.8939,0.6194,335.5744,73.1681,130.7908
31.40229,-0.3707,0.8935,0.6226,336.0071,71.8478,132.0091
31.41349,-0.3692,0.8932,0.6253,336.4216,70.7957,133.2888
31.42411,-0.3674,0.8929,0.6277,336.7555,70.0678,134.4235
31.43548,-0.3656,0.8926,0.63,337.1114,69.4448,135.3954
31.44641,-0.3637,0.8921,0.6324,337.5786,68.6923,136.2078
31.4575,-0.3619,0.8915,0.6347,338.0394,67.9659,136.9322
31.46873,-0.3599,0.8911,0.6367,338.4178,67.4409,137.4766
31.48009,-0.3578,0.8906,0.6385,338.7862,67.0546,137.9359
31.49091,-0.3557,0.89,0.6398,339.2218,66.8403,138.2627
31.50201,-0.3535,0.8893,0.641,339.7097,66.6487,138.6274
31.51411,-0.3512,0.8885,0.6418,340.1628,66.6386,138.9351
31.52422,-0.349,0.8878,0.6424,340.6141,66.6859,139.1677
31.53619,-0.3469,0.8872,0.6428,341.0099,66.7838,139.2445
31.54699,-0.3447,0.8872,0.643,341.1982,66.9984,139.2257
