time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
27.26641,-0.3871,0.9013,0.58,329.4727,84.7659,128.2508
27.28031,-0.3875,0.9021,0.581,329.1978,84.3637,128.4436
27.2893,-0.3878,0.9028,0.5818,328.901,84.0463,128.5449
27.29964,-0.3883,0.9036,0.5824,328.5913,83.8638,128.5275
27.311,-0.3888,0.9043,0.5829,328.2967,83.8109,128.408
27.3219,-0.3893,0.9051,0.5833,328.0053,83.8167,128.2488
27.33372,-0.3896,0.9057,0.5835,327.7258,83.7308,128.1907
27.34447,-0.39,0.9062,0.5836,327.497,83.7507,128.0324
27.35604,-0.3902,0.9065,0.5835,327.3303,83.9137,127.658
27.36762,-0.3904,0.9067,0.5833,327.2178,84.1488,127.2152
27.37766,-0.3906,0.9067,0.5831,327.2117,84.443,126.7414
27.38931,-0.3906,0.9066,0.5826,327.2804,84.6887,126.4726
27.40149,-0.3907,0.9063,0.582,327.4461,84.9172,126.5558
27.41246,-0.3907,0.9061,0.5815,327.5566,85.06,126.7658
27.42301,-0.3906,0.9059,0.5812,327.5864,85.1409,126.8222
27.43368,-0.3904,0.9059,0.5812,327.614,85.2565,126.5482
27.4454,-0.3902,0.9056,0.5813,327.6991,85.2883,126.2773
27.45601,-0.3899,0.9051,0.5817,327.8669,85.1737,126.2294
27.46707,-0.3896,0.9044,0.582,328.1876,84.9761,126.574
27.47874,-0.3893,0.9035,0.5824,328.5388,84.6776,127.1078
27.48924,-0.389,0.9028,0.583,328.8672,84.279,127.6954
27.50064,-0.3888,0.9025,0.5839,329.0659,83.874,128.1362
27.51169,-0.3886,0.9023,0.5848,329.1866,83.5145,128.3693
27.5227,-0.3883,0.9021,0.5858,329.2887,83.1824,128.5733
27.53383,-0.3879,0.9017,0.5868,329.4358,82.8327,128.8912
27.54553,-0.3872,0.9011,0.5883,329.6881,82.2077,129.3564
27.55618,-0.3865,0.9002,0.5901,330.0386,81.3176,129.9386
27.56718,-0.3855,0.8989,0.5923,330.5289,80.2676,130.75
27.57847,-0.3843,0.8975,0.594,331.1323,79.4701,131.6938
27.58955,-0.3829,0.896,0.5958,331.8251,78.7115,132.8893
27.60071,-0.3814,0.8947,0.5978,332.4718,77.6927,134.1512
27.61252,-0.3799,0.8935,0.6,333.0949,76.5218,135.4896
27.62332,-0.3784,0.8924,0.6021,333.7135,75.4581,136.7092
27.63503,-0.3769,0.8917,0.6039,334.2213,74.5478,137.8537
27.64624,-0.3754,0.8928,0.6054,334.0857,73.804,138.9848
27.65709,-0.3742,0.8932,0.6077,333.9865,72.8004,139.9221
27.66765,-0.3725,0.893,0.6103,333.92,71.5627,140.8097
27.67859,-0.3706,0.8921,0.6125,334.4513,70.6542,141.6046
27.68954,-0.3685,0.8915,0.6142,334.9379,69.914,142.7416
27.70111,-0.3665,0.8912,0.6163,335.2772,68.9289,144.1298
27.71221,-0.3647,0.8908,0.6186,335.6585,67.7084,145.4575
27.72308,-0.3628,0.8905,0.6208,335.9754,66.6013,146.6302
27.73443,-0.3609,0.8902,0.6225,336.1797,66.0147,147.4877
27.74527,-0.3588,0.8901,0.624,336.2923,65.8011,147.9662
27.75634,-0.3566,0.8899,0.6254,336.4224,65.6973,148.2576
27.76752,-0.3544,0.8898,0.6268,336.64,65.6867,148.4374
27.779,-0.3523,0.8896,0.6284,336.9758,65.5405,148.7491
27.78989,-0.3502,0.8894,0.6299,337.2484,65.3139,149.0951
27.80096,-0.3482,0.8892,0.6314,337.4458,65.1395,149.4224
27.81267,-0.3462,0.8891,0.6328,337.6475,65.0903,149.723
27.82309,-0.3443,0.889,0.6342,337.7954,65.0826,150.0145
27.83446,-0.3424,0.8888,0.6356,338.0169,64.9547,150.3674
27.8456,-0.3404,0.8885,0.6371,338.3583,64.7552,150.6699
27.85681,-0.3385,0.8883,0.6385,338.7694,64.678,150.7406
27.86789,-0.3365,0.888,0.6395,339.1006,64.7837,150.6443
27.87892,-0.3345,0.888,0.6404,339.3367,65.0714,150.2862
27.88996,-0.3325,0.8879,0.6412,339.5457,65.3554,149.7473
27.90096,-0.3304,0.8881,0.642,339.4753,65.6391,149.0332
27.91254,-0.3284,0.8884,0.6429,339.4525,65.9417,148.2902
27.92356,-0.3264,0.8885,0.6437,339.4498,66.15,147.54
27.93434,-0.3244,0.8887,0.6444,339.5446,66.2864,146.9153
27.94585,-0.3224,0.8889,0.6449,339.6165,66.5498,146.3851
27.95691,-0.3203,0.8896,0.6454,339.5598,66.8483,145.9424
27.96798,-0.3182,0.8906,0.6459,339.3965,67.1138,145.5047
27.97891,-0.3162,0.892,0.6465,339.1077,67.3652,145.0321
27.98993,-0.3141,0.8937,0.6471,338.7443,67.5629,144.5115
28.00127,-0.3121,0.8959,0.6479,338.1973,67.8395,143.8513
28.01279,-0.31,0.8984,0.6488,337.577,68.2108,143.1738
