time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
39.40268,-0.388,0.902,0.5784,331.903,85.8967,118.3906
39.41711,-0.3881,0.902,0.5783,331.9586,85.9564,118.4042
39.42509,-0.388,0.9019,0.5782,332.0034,85.9611,118.478
39.43573,-0.388,0.9018,0.5779,332.0662,86.0532,118.565
39.44706,-0.3879,0.9018,0.5776,332.0822,86.1997,118.5369
39.45787,-0.3879,0.9017,0.5771,332.1152,86.4365,118.3522
39.46917,-0.3879,0.9017,0.5768,332.1385,86.66,118.0296
39.48133,-0.3879,0.9016,0.5764,332.1833,86.853,117.7367
39.49118,-0.3879,0.9013,0.576,332.2778,87.0553,117.4928
39.50251,-0.3879,0.9011,0.5757,332.3519,87.2068,117.354
39.51345,-0.3879,0.9008,0.5755,332.4543,87.2889,117.3246
39.52517,-0.3879,0.9006,0.5753,332.5464,87.3797,117.2902
39.53671,-0.3879,0.9004,0.5751,332.6382,87.4474,117.3054
39.54818,-0.3878,0.9003,0.575,332.6512,87.5282,117.2487
39.55912,-0.3878,0.9002,0.575,332.6656,87.5499,117.1793
39.56914,-0.3878,0.9002,0.575,332.6739,87.588,117.0831
39.58072,-0.3878,0.9001,0.5752,332.6837,87.5311,117.1365
39.59137,-0.3878,0.9002,0.5753,332.6857,87.4905,117.1855
39.60268,-0.3877,0.9001,0.5755,332.7227,87.4164,117.291
39.61353,-0.3874,0.8998,0.5759,332.7671,87.2432,117.5314
39.62509,-0.3872,0.8997,0.5764,332.7785,87.0785,117.6955
39.63613,-0.3868,0.8995,0.5771,332.8434,86.8353,117.8975
39.64701,-0.3863,0.8994,0.578,332.9401,86.5211,118.1072
39.65798,-0.3857,0.8992,0.5791,333.047,86.1135,118.4088
39.66935,-0.3851,0.8991,0.5805,333.1769,85.6354,118.7719
39.68061,-0.3843,0.8992,0.5827,333.2903,84.8112,119.3461
39.69174,-0.3836,0.8994,0.5852,333.3918,83.7359,119.9863
39.70275,-0.3831,0.8997,0.5886,333.4498,82.1657,120.9611
39.71434,-0.3825,0.8999,0.5923,333.5786,80.4427,122.1416
39.72482,-0.3822,0.8998,0.5965,333.8383,78.4545,123.5887
39.73599,-0.3821,0.8996,0.6014,334.2464,76.1239,125.3545
39.74709,-0.3823,0.8991,0.6064,334.7184,73.7661,127.2021
39.75831,-0.3825,0.8985,0.6115,335.236,71.5189,128.9206
39.76935,-0.383,0.8978,0.6167,335.8149,69.2536,130.5733
39.78032,-0.3838,0.8969,0.6221,336.4283,67.0423,132.1141
39.79148,-0.3846,0.896,0.6272,337.002,65.1559,133.4576
39.80283,-0.3854,0.895,0.6321,337.6026,63.4087,134.7145
39.81385,-0.3864,0.8938,0.6368,338.2433,61.7431,135.8965
39.82483,-0.3874,0.8927,0.6413,338.9313,60.1178,137.1051
39.83609,-0.3883,0.8915,0.6451,339.5989,58.7642,138.396
39.84707,-0.389,0.8905,0.6484,340.2057,57.6742,139.7416
39.85818,-0.3896,0.8896,0.6515,340.7681,56.6976,141.0802
39.86946,-0.3901,0.889,0.6541,341.2057,55.9064,142.1533
39.88054,-0.3907,0.8884,0.6568,341.5876,54.9996,142.9032
39.89169,-0.3914,0.8877,0.6595,342.0069,54.0136,143.5937
39.90298,-0.3919,0.8872,0.6615,342.2477,53.3278,144.1073
39.91401,-0.3921,0.8866,0.663,342.4645,52.9782,144.6477
39.92539,-0.3922,0.8859,0.6639,342.8135,52.891,145.0938
39.93657,-0.3922,0.885,0.6649,343.2793,52.7062,145.6006
39.94813,-0.392,0.8849,0.6652,343.6391,52.6056,146.3517
39.95827,-0.3919,0.885,0.6657,343.7454,52.404,147.1578
39.96944,-0.392,0.8851,0.6665,343.8102,52.1074,147.6638
39.98106,-0.3921,0.8851,0.6675,343.8581,51.6432,147.7701
39.99192,-0.3923,0.8851,0.6684,343.8792,51.2429,147.513
40.00247,-0.3921,0.8849,0.6688,343.9302,51.3241,147.3368
40.0136,-0.3917,0.8846,0.6688,344.1498,51.5607,147.4876
40.02568,-0.3914,0.8844,0.6688,344.4785,51.7759,147.7977
40.0359,-0.3912,0.8843,0.6691,344.6519,51.8092,148.0237
40.04766,-0.3913,0.8844,0.6697,344.6894,51.5881,148.1594
40.05867,-0.3914,0.8845,0.6703,344.6502,51.3804,148.1948
40.06974,-0.3916,0.8847,0.671,344.5712,51.2851,148.0118
40.08071,-0.3918,0.885,0.6717,344.4709,51.2717,147.5972
40.09156,-0.3919,0.8847,0.6719,344.701,51.4652,147.4099
40.10327,-0.3919,0.8848,0.6724,344.6667,51.4597,147.4529
40.11366,-0.3918,0.8849,0.6726,344.805,51.615,147.4967
40.12482,-0.3917,0.885,0.6728,344.8729,51.6956,147.4914
40.13742,-0.3918,0.8851,0.6728,344.8918,51.7391,147.4594
40.14765,-0.3917,0.8855,0.6727,344.7852,51.8804,147.3815
40.15907,-0.3915,0.8861,0.6726,344.6891,52.2576,147.0335
40.17012,-0.3915,0.8869,0.6727,344.542,52.6255,146.5896
40.18166,-0.3915,0.8881,0.6728,344.2493,53.0342,146.0169
40.1916,-0.3915,0.8897,0.6731,343.8029,53.4537,145.411
40.20268,-0.3916,0.8914,0.6736,343.2786,53.7836,144.8463
40.21436,-0.3918,0.8936,0.6744,342.606,53.9809,144.39
40.22531,-0.3921,0.8957,0.6753,341.9559,54.0501,144.1245
40.23617,-0.3926,0.898,0.6766,341.39,53.9581,144.0705
40.24735,-0.3929,0.9002,0.678,340.9286,53.828,144.1067
40.25881,-0.3933,0.9025,0.6795,340.5404,53.6947,144.1928
40.27163,-0.3935,0.905,0.6813,340.1645,53.549,144.2913
40.28136,-0.3938,0.9075,0.6832,339.7534,53.4163,144.253
40.29207,-0.3941,0.9101,0.6852,339.3167,53.2742,144.1286
40.30267,-0.3943,0.9129,0.6875,338.8742,53.1325,143.9968
40.31462,-0.3944,0.9156,0.6902,338.494,52.9358,143.8835
40.32497,-0.3946,0.9182,0.6929,338.2317,52.6371,143.8861
40.33617,-0.3947,0.9209,0.6958,338.0007,52.3195,144.0526
40.3477,-0.3949,0.9235,0.6985,337.7741,52.0249,144.2312
40.35807,-0.3949,0.9262,0.7015,337.623,51.7302,144.5249
40.36943,-0.395,0.9289,0.7045,337.4012,51.5076,144.7188
40.38041,-0.395,0.9316,0.7077,337.198,51.266,144.8588
40.39146,-0.3951,0.9344,0.7113,337.0773,50.9349,144.9058
40.40284,-0.3952,0.937,0.7148,336.982,50.6152,144.9681
40.41436,-0.3953,0.9395,0.7184,336.8927,50.3354,145.0156
40.42478,-0.3955,0.942,0.722,336.8079,50.076,145.0648
40.43604,-0.3957,0.9443,0.726,336.7832,49.8217,145.0875
40.44791,-0.3959,0.9466,0.7298,336.7677,49.5463,145.1211
40.45819,-0.3962,0.9488,0.7339,336.7803,49.3197,145.1342
40.46978,-0.3967,0.951,0.7382,336.7158,49.0794,145.1671
40.48204,-0.3972,0.9532,0.7425,336.6129,48.7637,145.2598
40.49194,-0.3978,0.9552,0.7472,336.4921,48.3656,145.3723
40.50264,-0.3985,0.9571,0.7519,336.4104,47.8994,145.483
40.51389,-0.3993,0.9588,0.7568,336.3573,47.3375,145.6582
40.52588,-0.4001,0.9602,0.7617,336.3536,46.8018,145.844
40.53629,-0.4009,0.9613,0.7667,336.4083,46.2437,146.0885
40.54785,-0.4016,0.962,0.7717,336.5238,45.6877,146.3815
40.55881,-0.4023,0.9625,0.7766,336.6515,45.1313,146.715
40.56973,-0.4027,0.9626,0.7814,336.7832,44.6065,147.1209
40.58077,-0.4029,0.9624,0.786,336.9185,44.1676,147.4741
40.59204,-0.4029,0.9617,0.7905,337.1414,43.8234,147.6941
40.60342,-0.4028,0.9606,0.795,337.4414,43.4642,147.8079
40.61406,-0.4025,0.9589,0.7994,337.8411,43.0878,147.861
40.62523,-0.4021,0.957,0.8038,338.2426,42.6692,147.9815
40.63625,-0.4014,0.9546,0.8077,338.6908,42.3681,148.1264
40.64787,-0.4005,0.9519,0.8115,339.1644,42.2197,148.2465
40.65872,-0.3994,0.9488,0.8149,339.7309,42.1915,148.312
40.66967,-0.3983,0.9453,0.8182,340.3778,42.147,148.3463
40.68039,-0.3973,0.9417,0.8213,341.082,42.1334,148.3159
40.69263,-0.3964,0.938,0.8244,341.7965,42.1183,148.2623
40.70311,-0.3956,0.9341,0.8274,342.5393,42.0621,148.1902
40.71408,-0.3951,0.9304,0.8303,343.2452,41.916,148.1641
40.72507,-0.3947,0.9267,0.8331,343.8889,41.701,148.1351
40.73607,-0.3945,0.9232,0.8359,344.4957,41.4583,148.1182
40.74728,-0.3945,0.9198,0.8385,345.091,41.1723,148.1482
40.75854,-0.3946,0.9166,0.841,345.6423,40.9341,148.1813
40.77003,-0.3949,0.9136,0.8433,346.1083,40.6493,148.2453
40.78172,-0.3954,0.9109,0.8456,346.5286,40.3066,148.3621
40.79314,-0.396,0.9083,0.8477,346.9264,39.9867,148.4528
40.80365,-0.3969,0.9058,0.8497,347.2967,39.6568,148.4904
40.81454,-0.3979,0.9037,0.8516,347.592,39.2947,148.4698
40.82569,-0.3988,0.902,0.8532,347.771,39.0181,148.473
40.83618,-0.3997,0.9005,0.8547,347.8512,38.8052,148.485
40.84733,-0.4007,0.8994,0.8559,347.8419,38.4942,148.5279
40.85843,-0.4017,0.8985,0.857,347.8986,38.1172,148.6296
40.86967,-0.4027,0.8977,0.858,347.9205,37.6839,148.7921
40.88073,-0.4036,0.8972,0.8587,347.8981,37.2991,148.9792
40.89293,-0.4044,0.8968,0.8592,347.9401,37.0722,149.0983
40.90382,-0.405,0.8967,0.8594,348.0115,36.9339,149.1231
