time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
63.60308,-0.3946,0.9026,0.5821,337.1233,61.9439,115.1754
63.6179,-0.3947,0.9022,0.5828,337.0665,61.6807,115.4274
63.62659,-0.3947,0.9015,0.5832,336.9821,61.4182,115.714
63.63649,-0.3947,0.9005,0.5835,337.1143,61.2979,115.9501
63.64763,-0.3946,0.8996,0.5836,337.2498,61.2997,116.1316
63.65994,-0.3946,0.899,0.5839,337.3312,61.3433,116.1275
63.67089,-0.3945,0.8984,0.584,337.3434,61.37,116.0551
63.68051,-0.3945,0.8982,0.5841,337.2375,61.3906,115.9288
63.69263,-0.3945,0.8975,0.5845,337.0667,61.4308,115.7368
63.70288,-0.3945,0.8971,0.5847,336.9253,61.4849,115.5253
63.71518,-0.3944,0.8965,0.5849,336.8598,61.5401,115.3325
63.72778,-0.3943,0.8957,0.585,336.9133,61.5762,115.2449
63.73693,-0.3942,0.8947,0.5851,337.0461,61.6139,115.1974
63.74757,-0.3941,0.8937,0.5851,337.2066,61.6084,115.2373
63.75872,-0.394,0.893,0.5851,337.3053,61.6135,115.2506
63.76963,-0.3938,0.8925,0.585,337.3475,61.641,115.2409
63.78086,-0.3936,0.8923,0.5849,337.2946,61.6692,115.1944
63.79216,-0.3934,0.8921,0.585,337.2232,61.6488,115.158
63.80367,-0.3933,0.892,0.585,337.1897,61.6256,115.1164
63.81406,-0.3932,0.892,0.585,337.1957,61.616,115.0775
63.82507,-0.3932,0.8922,0.585,337.214,61.6303,115.1095
63.83611,-0.3932,0.8924,0.5852,337.2391,61.6423,115.1709
63.84732,-0.3933,0.8927,0.5856,337.3026,61.6327,115.3845
63.85848,-0.3935,0.8935,0.5863,337.3708,61.5831,115.7173
63.8695,-0.3938,0.894,0.5871,337.4414,61.5363,116.0353
63.88057,-0.3942,0.8948,0.5887,337.5356,61.3859,116.4973
63.89167,-0.3947,0.8955,0.5905,337.5457,61.1275,116.9313
63.90319,-0.3956,0.8964,0.5933,337.4463,60.5198,117.4242
63.91406,-0.3965,0.8972,0.5963,337.3636,59.9069,117.8369
63.92498,-0.3976,0.8979,0.5998,337.3261,59.2344,118.1808
63.93609,-0.3986,0.8985,0.6033,337.3605,58.6009,118.5148
63.94735,-0.3997,0.8989,0.6075,337.4998,57.8957,118.8543
63.95858,-0.4009,0.8991,0.612,337.6516,57.1141,119.2943
63.96946,-0.4022,0.8992,0.6166,337.789,56.2541,119.8094
63.98104,-0.4036,0.8992,0.6215,337.9616,55.2703,120.3848
63.99245,-0.405,0.8991,0.6264,338.1397,54.2683,120.9806
64.00293,-0.4064,0.8989,0.6313,338.337,53.2402,121.6203
64.01421,-0.4076,0.8986,0.6362,338.5651,52.2355,122.263
64.02528,-0.4087,0.8982,0.6408,338.8414,51.2491,122.898
64.03616,-0.4096,0.8976,0.6451,339.1743,50.3608,123.4788
64.04781,-0.4104,0.897,0.6491,339.55,49.5788,124.0086
64.05898,-0.4107,0.8963,0.6526,339.9585,48.9717,124.4674
64.06961,-0.4109,0.8956,0.656,340.3536,48.4275,124.8789
64.08065,-0.4109,0.8948,0.6589,340.7726,47.9747,125.2156
64.09177,-0.4105,0.8938,0.6615,341.2723,47.6788,125.4462
64.1039,-0.4099,0.8927,0.6637,341.8909,47.4972,125.5858
64.11404,-0.4092,0.8915,0.6658,342.5367,47.3551,125.6479
64.12518,-0.4084,0.8905,0.6677,343.1578,47.2852,125.5809
64.13638,-0.4076,0.8897,0.6693,343.642,47.2287,125.4855
64.14752,-0.4068,0.889,0.6709,344.0548,47.1332,125.4634
64.1588,-0.406,0.8889,0.6721,344.1275,46.966,125.4586
64.17007,-0.4053,0.8892,0.6733,344.0155,46.9051,125.3675
64.1817,-0.4047,0.8896,0.6741,344.1198,46.8761,125.3249
64.19228,-0.4044,0.8897,0.6749,344.3108,46.6873,125.4989
64.20312,-0.4042,0.8898,0.6754,344.4403,46.3055,125.9979
64.21419,-0.404,0.8899,0.6759,344.5517,45.9735,126.5842
64.22602,-0.4038,0.8898,0.6764,344.8863,45.7685,127.0866
64.23626,-0.4037,0.8898,0.6769,345.2276,45.5258,127.4371
64.24783,-0.4036,0.89,0.6774,345.322,45.269,127.6949
64.26131,-0.4036,0.8905,0.6779,345.1717,45.0418,127.7667
64.27013,-0.4035,0.8911,0.6783,344.9148,44.8985,127.7257
64.28098,-0.4033,0.892,0.6787,344.5092,44.8683,127.4864
64.2928,-0.4032,0.893,0.6791,344.0686,44.8234,127.233
64.30297,-0.4031,0.8941,0.6796,343.6135,44.8479,126.9017
64.31421,-0.403,0.8951,0.6801,343.2609,44.8993,126.5382
64.32664,-0.403,0.8963,0.6805,342.9401,44.9806,126.1508
64.33722,-0.4029,0.8974,0.6809,342.5915,45.1009,125.783
64.34872,-0.4027,0.8986,0.6812,342.3578,45.2879,125.4676
64.35886,-0.4027,0.8996,0.6814,342.1161,45.3832,125.2587
64.37005,-0.4027,0.9007,0.6815,341.7501,45.3323,125.2092
